Video ID,Title,Comment
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,그들 말대로 분양가상한제 실시했으니까 집값 안꺽기면 책임져야 할 겁니다. 정말 하나하나가 다 말도 안되는 주장만하는 것 같아요. 아포유님이 조목조목 반박해주세요~~~
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,아 부동산 시장이 이런 선동으로 오르는구나...
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,지금 이정부가 민간공급을 늘려도 2년동안은 폭등할 판국에 617 710이란 기름을 뿌렸으니... 이걸 모를 국토부 직원들이 아닐텐데 결국 세금인가요??
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,좋아요를 누른사람들은 뭐야~투기꾼??
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,"[투표 중] 문재인 정부 Vs 박근혜 정부, 평가는?
'""' http://www.cctvnews.co.kr/news/articleView.html?idxno=206391"
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,갭투자 영끌은?
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,"이거러지들은  이미  나라돈통  야마치  캉패 조폭두목   무슨춧불혁명  나발불면 빼앗아
 뉴딜 개소리해서  개돼지눈속이고
정으니    비자금흐러들어간것   10조원보다
더갖잖어   그런돈좀   투명하게밝혀라
지들끼리 주코 죽기지말고
내로남불 악지놈들아
아마추어   도둑질과  거짖말   
지들끼리 돈잔치는   이미끝냈줘
그래 계속  거짖말  쇼쇼쇼   할거고"
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,라이트하우스님하고 합방좀 해줘 재미나것네
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,머가안정이냐고 폭등계기구만
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,상한제폐지가 민간주택든어오는 계기랏자나 그로인해 천정지부로 치쏟은것도 사실이지
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,"MBC에서 제보를 어떤사건에대해서만 제보를 받나요? 
전화를해도 1번받고  받지않던데요 ?"
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,"좌파가 원하는 것 
1. 국민들은 다 임대주택에서 살아라. 특히 젊은 사람들  (주택붕괴) 
2. 배우려고 하지 말고 다들 바보로 살라. 자사고 폐지 등 (교육 붕괴) 
3. 군인 하지 말아라. 백선엽 장국 같은 분을 조리돌림으로 까내림. 같은민족 (북) 에 감히 총 들이댄자는 우리 국민이 될수 없다. (국방붕괴) 
4. 대기업 경쟁력 약화. 이재용 조리돌림. 끊나지 않는 이재용 재판. 연기금 동원 주주총회 개입. 이를 통해 대기업은 투자 위축 되며 그와 동시에 채용 줄어듬. (경제붕괴) 
5. 인국공 사태와 같은 일들로 인해 젊은 엘리트들의 학습의지 저하시킴. (인재붕괴) 
6. 각종 지원금 남발로 전 국민을 노예로. 
결국 이건 국민들한테 이렇게 얘기하는 겁니다. 너네는 집 갖지말고, 배우지 말고, 좋은 기업에 취직하지 말고, 나라에서 주는 돈 받고 연명해라. 그리고 노예로 살아라. 
근데도 대깨문들이 암세포처럼 이리 번져 있으니....정상적인 국민들은 정말 정신 똑바로 차려야 합니다. !!!"
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,의식주로 투기하는놈들 지옥 가즈아~~~~
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,"레오킹님 ㅎㅎㅎㅎㅎㅎㅎ
아포유님 이 신사적으로 얘기 하자구하자구 하느니디 ㅎㅎㅎㅎㅎㅎㅎㅎ
그래서 니들이 안됀다는 거다~~~
ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ"
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,요약해서 말하면  세금이 무섭다  라는 말을 하는거내 집값을 올려 준다는데 발광을 하는  이유는 돈을벌었으면  민주주의에선 조세는 너무나도 당현한거 아니겠나  난 보유세도 좀더 높혀주길 바랄뿐
